סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
8,3525,קרית אתא,6800,58,1,0,635,405,3,402,24,7,0,0,0,0,0,19,0,0,0,0,0,0,1,8,57,167,6,0,0,0,96,0,0,0,0,1,0,0,0,16
8,3537,קרית אתא,6800,67,55,0,493,385,0,385,28,4,0,0,0,0,0,10,0,0,0,0,0,0,0,3,29,122,10,0,0,0,176,0,0,0,0,0,0,0,0,3
8,3442,קרית ביאליק,9500,24,3,0,508,258,3,255,4,11,1,0,1,0,0,0,0,1,0,0,1,0,1,2,48,121,6,1,0,0,38,0,1,0,0,1,1,0,1,15
8,3390,קרית טבעון,2300,16,1,0,615,408,0,408,43,7,7,0,0,0,1,10,0,1,0,0,0,0,0,3,14,32,77,0,0,0,210,1,0,0,0,1,0,0,0,1
8,3392,קרית טבעון,2300,19,8,0,383,233,1,232,25,10,2,0,0,0,0,14,0,0,0,0,0,0,0,1,14,50,40,0,0,0,71,0,0,0,0,0,0,0,0,5
3,1271,קרית שמונה,2800,30,1,0,428,261,0,261,19,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,147,2,0,0,0,41,0,0,0,0,0,0,0,1,27
13,6156,רחובות,8400,89,46,1,500,367,3,364,32,4,0,0,0,0,0,25,0,3,0,0,0,1,0,3,26,104,23,0,0,0,141,0,0,0,0,0,0,0,0,2
12,5297,רמלה,8500,14.2,23,0,585,388,13,375,19,4,30,0,0,0,1,15,0,0,1,0,0,0,0,4,21,164,7,0,0,0,60,0,0,0,0,0,0,0,0,49
15,7606,רמת גן,8600,13,15,1,620,455,10,445,36,10,1,0,0,0,1,41,0,0,1,0,0,0,0,0,27,118,16,0,0,0,171,0,1,0,0,0,0,0,0,22
15,7711,רמת גן,8600,154,35,1,609,356,1,355,29,11,1,0,0,0,0,13,0,1,0,0,0,0,0,0,36,84,25,0,0,0,142,0,0,0,0,0,0,0,0,13
15,7713,רמת גן,8600,157,35,1,615,401,2,399,39,8,0,0,0,0,0,14,0,0,0,0,0,0,0,6,31,105,29,0,0,0,151,0,0,0,0,0,0,0,1,15
2,818,רמת רזיאל,460,1,1,0,466,344,1,343,33,1,3,0,0,0,43,17,0,0,0,0,0,0,0,3,10,54,60,0,0,0,113,2,0,0,0,0,0,0,0,4
4,1418,שדה אילן,721,1,1,0,379,296,1,295,5,5,0,0,0,0,3,148,0,0,0,0,0,0,0,8,0,80,1,0,0,0,38,0,0,0,0,0,0,0,0,7
8,3410,שער העמקים,237,1,1,0,552,436,0,436,46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,6,163,0,0,0,196,0,0,0,0,0,2,0,0,0
2,953,שריגים (לי-און),1114,1,1,0,449,303,1,302,35,0,3,0,0,0,2,8,0,0,0,0,0,0,0,1,8,53,58,0,0,0,134,0,0,0,0,0,0,0,0,0
14,6603,תל אביב - יפו,5000,66,16,0,523,240,0,240,24,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,6,25,58,0,0,0,120,0,0,0,0,0,0,0,0,0
14,6660,תל אביב - יפו,5000,180,185,0,598,387,1,386,39,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,13,44,87,0,0,0,190,0,0,0,0,0,0,0,0,1
14,7029,תל אביב - יפו,5000,770.4,85,0,608,374,3,371,8,8,2,1,0,0,0,17,0,0,0,0,0,0,0,12,41,165,7,0,1,0,70,0,0,0,0,0,0,0,0,39
10,4566,אבן יהודה,182,1.2,2,0,564,444,0,444,27,11,0,0,0,0,0,29,0,1,0,0,0,0,0,8,13,196,19,0,0,0,118,0,0,0,0,0,0,0,1,21
8,3411,אפק,313,1,1,0,497,365,0,365,63,0,2,0,0,0,0,8,0,0,0,0,0,0,0,1,12,17,37,0,0,0,225,0,0,0,0,0,0,0,0,0
5,1629,בית שאן,9200,8,17,0,457,342,0,342,26,1,0,0,0,0,0,23,0,0,0,0,0,0,0,8,1,177,0,0,0,0,20,0,0,0,0,0,0,0,0,86
5,1631,בית שאן,9200,10,20,0,550,451,2,449,18,2,0,0,0,0,0,42,0,0,0,0,0,0,0,21,2,243,2,0,0,0,21,0,0,0,0,0,0,0,0,98
5,1634,בית שאן,9200,13,15,0,496,346,2,344,25,2,0,0,0,0,0,13,0,0,0,0,0,0,0,10,17,179,1,0,1,0,57,0,0,0,0,0,1,0,0,38
5,1638,בית שאן,9200,17,14,0,612,430,2,428,16,14,0,0,0,0,1,25,0,0,0,0,0,0,0,13,2,212,0,0,0,0,18,0,0,0,0,0,0,1,0,126
2,926,בית שמש,2610,950,7,0,599,403,2,401,17,5,0,0,0,0,0,22,0,0,0,0,0,0,0,5,63,189,4,0,0,0,56,0,0,0,0,0,0,0,0,40
2,987,ביתר עילית,3780,8.4,5,0,583,440,4,436,0,299,0,1,0,0,0,7,0,0,0,0,0,0,0,15,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,93
2,996,ביתר עילית,3780,23,15,0,764,620,6,614,0,486,0,0,0,0,0,5,0,0,0,0,0,0,0,23,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,85
2,1008,ביתר עילית,3780,33.5,1,0,620,501,5,496,0,240,0,0,0,0,0,8,0,1,0,0,0,0,0,33,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0,194
15,7217,בני ברק,6100,7,2,1,522,365,10,355,3,109,0,0,0,0,0,9,0,1,0,1,0,0,0,4,4,60,1,0,0,0,11,0,0,0,0,0,0,0,0,152
4,1396,גבעת אבני,1293,1.1,1,0,556,390,2,388,33,4,0,0,0,0,0,28,0,0,0,0,0,0,0,6,9,132,11,0,0,0,148,0,0,0,0,0,0,0,2,15
2,687,גבעת זאב,3730,1.5,1,0,613,450,2,448,11,67,2,0,0,0,0,43,0,1,0,0,0,0,0,33,15,146,2,0,0,0,35,0,0,0,0,0,0,0,0,93
3,1222,גדות,35,1,1,0,371,242,1,241,35,0,1,0,1,0,0,3,0,1,0,0,0,0,0,1,5,10,44,0,0,0,140,0,0,0,0,0,0,0,0,0
5,1572,גן נר,1274,1,1,0,671,480,0,480,23,5,0,0,0,0,6,29,0,1,0,0,0,8,0,0,25,216,8,0,0,0,148,0,0,0,0,0,0,0,0,11
5,1574,גן נר,1274,3,1,0,644,461,5,456,36,0,3,0,0,0,2,24,0,0,0,0,0,0,0,4,16,161,22,0,0,0,180,0,0,0,0,0,0,0,0,8
4,1373,דגניה א',62,1,1,0,514,335,0,335,78,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,4,20,48,0,0,0,178,0,0,0,0,0,0,0,0,1
2,755,הר אדר,3769,1.5,1,0,603,464,0,464,45,0,2,0,0,0,0,19,0,0,0,0,0,0,0,1,31,87,42,0,0,0,233,0,0,0,0,0,0,0,0,4
9,3887,זכרון יעקב,9300,15,2,0,657,477,2,475,29,42,0,1,0,0,0,23,0,0,0,0,0,0,0,6,22,42,36,0,0,0,244,0,0,0,0,0,0,0,2,28
9,3905,חדרה,6500,3,55,0,670,446,1,445,36,4,0,0,0,0,0,22,0,0,0,0,0,0,0,11,32,141,12,0,0,0,149,0,1,0,0,0,0,0,0,37
9,3939,חדרה,6500,42,6,0,579,347,2,345,16,10,0,0,0,0,0,9,0,0,0,0,0,0,0,5,35,130,5,0,0,0,104,0,0,0,0,0,0,0,0,31
9,3978,חדרה,6500,82,19,0,629,405,1,404,14,8,0,0,0,0,0,20,0,0,0,0,0,0,0,4,23,215,12,0,0,0,60,0,0,0,0,0,1,0,0,47
9,3989,חדרה,6500,95,20,0,510,323,5,318,6,8,1,0,0,0,0,2,0,0,0,0,0,0,0,11,31,167,3,1,0,0,29,0,1,0,0,0,0,0,0,58
7,3195,חיפה,4000,349.2,60,1,578,253,3,250,8,4,7,0,0,0,0,9,0,0,0,0,1,0,3,1,59,77,5,0,0,0,55,0,4,0,0,0,0,0,0,17
7,3254,חיפה,4000,722.5,10,1,686,452,0,452,43,1,1,0,0,0,0,14,0,1,0,0,0,0,0,0,35,126,15,0,0,0,201,1,1,0,0,0,0,0,1,12
7,3256,חיפה,4000,725,55,0,450,313,0,313,15,2,0,0,0,0,0,10,0,0,0,0,0,0,0,3,14,111,8,0,0,0,143,0,0,0,0,0,0,0,0,7
5,1916,חנתון,1257,1,2,0,529,401,1,400,52,1,3,1,0,0,0,14,0,1,0,0,0,0,0,2,13,73,53,0,0,0,186,0,0,0,0,0,0,0,0,1
4,1327,טבריה,6700,19,16,0,492,314,2,312,6,14,0,0,0,0,1,17,0,0,0,0,0,0,0,20,0,148,0,0,0,0,19,0,0,0,0,0,0,0,5,82
4,1334,טבריה,6700,27,5,0,509,295,1,294,11,12,0,0,1,0,0,28,0,1,0,0,0,0,0,2,25,142,1,0,0,0,49,0,0,0,0,0,0,0,8,14
4,1335,טבריה,6700,29,33,0,505,280,0,280,3,5,0,1,0,0,0,7,0,0,0,0,0,0,0,3,68,126,2,0,0,0,26,0,0,0,0,0,0,0,14,25
4,1343,טבריה,6700,37,32,0,674,404,1,403,1,46,0,0,1,0,0,8,0,0,0,0,0,0,0,11,17,166,1,0,0,0,8,0,0,0,0,1,0,0,4,139
4,1345,טבריה,6700,38.2,25,0,607,380,2,378,15,6,0,0,0,0,0,10,0,0,0,0,0,6,0,0,55,179,0,0,0,0,62,0,0,0,1,1,0,0,5,38
4,1350,טבריה,6700,41,9,0,649,341,2,339,10,15,1,0,0,0,0,9,0,0,0,0,0,0,0,7,33,182,1,0,0,0,14,0,0,0,0,0,0,0,2,65
8,3290,טירת כרמל,2100,27,3,0,591,398,1,397,19,7,1,0,0,0,0,15,0,0,0,0,0,0,0,7,14,240,0,0,0,0,33,0,0,0,0,0,0,0,0,61
5,2015,יקנעם עילית,240,12,20,0,610,341,7,334,12,1,0,1,0,0,0,14,0,0,0,1,0,0,1,5,64,119,7,0,0,0,78,0,5,0,0,0,1,1,2,22
5,2025,יקנעם עילית,240,24,25,0,601,390,5,385,15,9,0,0,0,0,1,16,0,0,0,0,1,0,0,2,93,140,9,0,0,0,76,0,0,0,0,1,0,0,0,22
1,92,ירושלים,3000,5,383,0,531,167,5,162,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,34
1,95,ירושלים,3000,12,83,0,683,224,1,223,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,107
1,244,ירושלים,3000,30.3,74,0,609,436,0,436,0,323,0,0,0,0,0,2,0,0,0,0,0,0,0,9,1,11,1,0,0,0,2,0,0,0,0,0,0,0,0,87
1,112,ירושלים,3000,82.5,398,0,597,251,0,251,5,118,4,0,0,0,0,4,0,0,0,0,0,0,0,9,2,49,11,0,0,0,11,0,0,0,1,0,0,0,0,37
1,116,ירושלים,3000,220.2,414,0,587,374,5,369,0,295,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,65
1,279,ירושלים,3000,252,49,0,516,403,0,403,1,225,0,0,0,0,0,36,0,1,0,0,0,0,0,16,0,11,2,0,0,0,1,0,0,0,0,0,0,0,0,110
1,370,ירושלים,3000,297,66,0,586,414,2,412,1,288,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,14,1,0,0,0,1,0,0,0,0,0,0,0,0,90
1,431,ירושלים,3000,305.2,99,0,628,351,1,350,10,9,2,0,0,0,0,42,0,0,0,1,0,0,0,12,20,147,7,1,0,0,69,0,2,0,0,0,1,1,0,26
1,475,ירושלים,3000,307,135,0,496,392,0,392,27,5,2,0,0,0,0,28,0,0,0,0,0,3,0,0,14,132,42,0,0,0,130,0,0,0,0,0,0,0,0,9
1,434,ירושלים,3000,308,410,0,460,308,1,307,17,5,0,0,0,0,0,38,0,0,0,0,0,0,0,9,10,108,6,0,0,0,60,0,1,0,0,0,0,0,0,53
1,499,ירושלים,3000,347,29,0,518,345,2,343,16,31,1,0,0,0,0,25,0,0,0,0,0,0,0,3,9,66,14,0,0,0,111,1,1,0,0,0,0,0,0,65
1,502,ירושלים,3000,351,29,0,519,379,0,379,19,7,0,0,0,0,1,21,0,1,0,0,0,0,0,10,9,187,9,0,0,0,90,0,0,0,0,1,0,0,0,24
1,1,ירושלים,3000,423,261,0,431,294,2,292,24,0,0,0,0,0,0,17,0,0,0,0,0,0,0,6,32,130,4,0,0,0,45,0,0,0,0,0,0,0,0,34
1,637,ירושלים,3000,433.2,4,0,591,387,1,386,27,8,5,0,0,0,0,64,0,0,0,0,0,0,0,9,10,90,50,0,0,0,117,0,0,0,1,0,0,0,0,5
1,44,ירושלים,3000,445,489,0,640,455,3,452,0,299,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,118
1,2,ירושלים,3000,530,23,0,695,383,3,380,26,16,5,0,0,0,0,23,0,0,0,0,0,0,0,6,17,107,45,0,0,0,114,1,0,0,0,0,0,0,0,20
1,57,ירושלים,3000,572.2,47,0,604,385,2,383,3,175,0,0,0,0,0,17,0,0,0,0,0,1,0,9,9,36,0,0,0,0,12,0,0,0,0,0,0,1,0,120
1,537,ירושלים,3000,684,182,0,614,410,1,409,14,8,1,0,0,0,0,27,0,0,0,0,0,0,0,21,21,199,2,0,0,0,47,1,0,0,0,0,0,0,0,68
1,218,ירושלים,3000,709.1,396,0,640,501,4,497,12,97,3,0,0,0,0,56,0,0,0,0,0,0,0,17,8,65,7,0,0,0,32,1,0,0,0,0,0,0,0,199
1,84,ירושלים,3000,765,258,0,447,305,1,304,5,9,1,0,0,0,0,19,0,0,0,0,0,0,0,14,38,109,1,0,0,0,45,0,0,0,0,0,0,0,0,63
1,187,ירושלים,3000,776.3,121,0,716,529,17,512,1,199,0,0,0,0,0,54,0,0,0,0,0,0,0,13,3,60,0,0,0,0,5,0,0,0,0,0,0,0,0,177
1,233,ירושלים,3000,785,150,0,501,388,2,386,0,209,0,0,0,0,0,6,0,0,0,0,0,0,0,9,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,154
1,41,ירושלים,3000,797,263,0,526,351,2,349,8,7,3,0,0,0,0,64,0,1,0,0,0,0,0,20,16,145,2,0,0,0,44,1,0,0,0,0,0,0,0,38
1,202,ירושלים,3000,810,326,0,662,568,7,561,1,252,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,280
1,380,ירושלים,3000,818,50,0,373,238,0,238,13,1,2,0,0,0,0,39,0,1,0,0,0,0,0,14,2,96,10,0,0,0,27,0,0,0,0,0,0,0,0,33
1,614,ירושלים,3000,854,374,0,599,485,2,483,15,13,0,0,0,0,0,77,0,0,0,0,0,0,0,21,10,221,2,0,0,0,35,0,1,0,0,0,0,0,0,88
1,623,ירושלים,3000,866,374,0,531,405,2,403,7,19,0,0,0,0,0,44,0,1,0,0,0,0,1,35,12,198,2,0,0,0,32,0,0,0,0,0,0,0,0,52
3,1231,כפר בלום,357,1,1,0,724,492,2,490,72,2,4,0,0,0,0,20,0,0,0,0,0,0,0,1,16,68,62,0,0,0,244,0,0,0,0,0,0,0,0,1
10,4611,כפר ויתקין,190,2,1,0,726,560,1,559,65,4,1,0,0,0,41,9,0,0,0,0,0,0,0,0,14,24,87,0,0,0,314,0,0,0,0,0,0,0,0,0
4,1404,כפר חיטים,255,1,1,0,502,340,0,340,29,1,0,0,0,0,0,13,0,0,0,0,0,0,0,4,16,111,6,0,0,0,148,0,0,0,0,1,0,0,3,8
3,1134,כפר חנניה,1297,1,1,0,522,387,1,386,25,2,0,0,0,0,2,43,0,0,0,0,0,0,0,7,17,157,15,0,0,0,108,0,0,0,0,0,0,0,0,10
5,1859,כפר יהושע,140,2,1,0,422,323,0,323,33,0,0,0,1,0,4,3,0,0,0,0,0,0,1,1,10,15,51,0,0,0,204,0,0,0,0,0,0,0,0,0
4,1405,כפר קיש,388,1,1,0,439,316,1,315,28,0,0,0,0,0,4,17,0,0,0,0,0,0,0,6,15,49,23,1,0,0,167,0,0,2,0,0,0,0,0,3
6,2433,כרמיאל,1139,26,2,0,575,344,5,339,10,40,4,1,0,0,0,11,1,0,0,0,0,0,0,2,93,92,0,0,0,0,72,0,0,0,0,1,0,0,0,12
6,2445,כרמיאל,1139,38,26,0,527,296,3,293,17,1,2,0,0,0,0,12,0,0,0,0,0,0,0,2,75,86,9,0,0,0,76,0,0,0,0,0,0,0,0,13
6,2452,כרמיאל,1139,45,33,0,465,310,1,309,10,6,6,0,0,0,0,9,0,1,0,0,0,0,1,3,97,99,1,1,0,0,70,0,0,0,0,0,0,0,0,5
6,2463,כרמיאל,1139,56,4,0,728,519,0,519,21,1,3,0,0,0,0,27,0,0,0,0,0,0,0,6,98,193,8,0,0,0,147,0,0,0,0,0,0,0,1,14
2,767,מבשרת ציון,1015,9,1,0,600,449,1,448,15,3,1,0,0,0,3,27,0,0,0,0,0,0,0,16,10,263,5,0,0,0,49,0,0,0,0,0,1,0,0,55
2,778,מבשרת ציון,1015,18.4,9,0,659,487,0,487,35,1,0,0,0,0,3,27,0,0,0,0,0,0,0,3,19,131,78,0,0,0,181,1,0,0,0,0,0,0,0,8
2,782,מבשרת ציון,1015,23,16,0,592,425,1,424,30,8,2,0,0,0,2,13,0,0,1,0,2,0,0,5,22,150,26,0,0,0,140,0,0,0,0,0,0,0,0,23
5,1894,מגדל העמק,874,43,26,0,568,406,4,402,12,0,0,0,0,0,0,11,0,0,0,1,0,0,0,6,97,165,6,0,0,0,85,0,0,0,0,0,0,0,0,19
2,1090,מעלה אדומים,3616,35,26,0,692,494,0,494,11,0,1,0,0,0,0,56,0,1,0,0,0,0,0,10,24,296,3,0,0,0,63,0,0,0,0,0,0,0,0,29
6,2771,מעלות-תרשיחא,1063,8,7,0,573,347,4,343,2,0,27,0,0,0,0,16,0,0,0,0,0,0,0,8,92,165,1,0,0,0,13,0,0,0,0,0,0,0,0,19
6,2779,מעלות-תרשיחא,1063,16,19,0,481,346,1,345,18,6,5,0,0,0,0,71,0,0,0,0,0,0,0,22,23,118,2,0,0,0,35,0,0,0,0,0,0,0,0,45
5,2038,משמר העמק,130,1,1,0,442,328,0,328,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,123,0,0,0,130,0,0,0,0,0,0,0,0,0
6,2111,נהריה,9100,1,49,0,776,516,2,514,37,2,3,0,0,0,0,15,0,0,0,0,0,0,0,6,53,185,13,0,0,0,175,0,0,0,0,0,0,0,1,24
6,2113,נהריה,9100,3,6,0,765,377,7,370,33,4,3,0,0,0,0,13,0,1,0,0,0,0,0,5,38,151,9,0,0,0,91,0,0,0,0,1,0,0,1,20
6,2127,נהריה,9100,20,13,0,644,340,2,338,7,1,0,0,0,0,0,3,0,2,0,0,0,3,0,0,102,173,2,0,0,0,18,0,0,0,0,0,0,1,0,26
6,2128,נהריה,9100,21,13,0,633,340,0,340,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,80,157,5,0,0,0,38,0,0,0,1,0,0,0,0,34
6,2141,נהריה,9100,38.2,36,0,640,414,2,412,25,4,0,0,0,0,0,21,0,0,0,0,0,0,0,7,56,117,18,0,0,0,136,0,0,0,0,0,0,0,1,27
6,2147,נהריה,9100,43,62,0,712,411,4,407,22,0,0,0,0,0,0,27,0,1,0,0,0,0,0,5,30,169,5,0,0,0,129,0,0,0,0,0,0,0,0,19
6,2150,נהריה,9100,47,2,0,615,319,1,318,24,2,1,0,0,0,0,9,0,0,0,0,0,0,0,5,39,150,5,0,0,0,68,0,0,0,0,0,0,0,0,15
6,2156,נהריה,9100,51.3,45,0,592,375,10,365,17,0,12,1,0,0,0,15,1,0,0,0,0,0,0,6,52,138,10,0,0,0,103,0,0,0,0,0,0,0,0,10
6,2157,נהריה,9100,51.4,45,0,589,411,3,408,16,3,3,0,0,0,0,13,0,3,0,0,0,0,0,2,109,117,12,0,0,0,116,0,2,0,0,0,0,0,0,12
6,2158,נהריה,9100,52,2,0,648,329,2,327,17,2,1,0,0,0,1,13,0,0,0,0,0,0,0,4,48,109,4,0,0,0,97,1,0,0,0,0,0,0,0,30
6,2166,נהריה,9100,65,26,0,696,450,0,450,24,0,1,0,0,0,0,24,0,1,0,0,0,0,0,11,32,184,6,0,1,0,149,0,0,0,0,0,0,0,0,17
6,2176,נהריה,9100,79,48,0,504,340,3,337,22,0,2,0,0,0,0,22,0,2,0,0,0,0,0,3,16,146,5,0,0,0,113,0,0,0,0,0,0,0,0,6
2,715,נוה צוף,3573,1,1,0,755,596,0,596,1,6,1,0,0,0,1,342,0,1,0,0,0,0,0,105,2,112,2,0,0,0,10,0,0,0,0,0,0,0,0,13
5,1929,נוף הגליל,1061,6,29,0,525,308,0,308,13,5,84,0,2,0,0,5,0,0,1,0,0,0,0,3,45,83,3,0,1,0,50,0,0,0,0,0,0,0,0,13
5,1934,נוף הגליל,1061,14,24,0,705,299,8,291,10,1,27,0,0,0,0,3,0,1,0,0,1,0,0,1,95,109,3,1,0,0,28,0,0,0,1,1,2,1,1,5
5,1945,נוף הגליל,1061,23,22,0,608,318,9,309,7,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,118,115,3,0,0,0,20,0,0,1,0,2,1,0,2,4
5,1951,נוף הגליל,1061,29,25,0,584,245,2,243,4,1,14,0,0,0,0,6,0,0,0,0,1,0,0,4,56,114,4,0,0,0,29,0,0,0,0,0,0,0,0,10
5,1971,נוף הגליל,1061,49,1,0,484,304,6,298,6,1,32,0,0,0,0,2,0,0,0,0,0,0,0,5,73,112,0,0,0,0,63,0,0,0,0,0,0,0,0,4
5,1974,נוף הגליל,1061,52,75,0,703,327,4,323,2,6,44,1,0,0,0,6,0,1,2,0,0,0,0,4,108,111,4,0,0,0,27,0,0,0,0,2,0,0,0,5
5,1979,נוף הגליל,1061,59,25,0,404,210,3,207,2,0,24,0,0,0,0,2,0,0,0,1,0,0,0,2,52,94,3,0,0,0,20,0,0,0,0,0,0,0,1,6
5,1988,נוף הגליל,1061,951,53,0,699,454,6,448,5,1,120,0,0,0,0,6,0,0,1,0,0,0,0,1,106,136,6,0,0,0,60,0,1,0,0,0,0,0,0,5
10,4178,נתניה,7400,3.2,9,0,601,369,3,366,13,2,0,0,0,0,0,17,0,0,0,0,0,0,0,11,32,161,3,0,0,0,65,0,0,0,0,0,0,0,1,61
10,4197,נתניה,7400,20,26,0,440,241,2,239,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,41,84,8,0,0,0,65,0,0,0,0,0,0,0,1,17
10,4254,נתניה,7400,91.1,16,0,575,300,1,299,20,5,0,0,0,0,0,14,0,0,0,0,0,0,0,3,15,114,0,0,0,0,72,0,1,0,0,2,0,0,0,53
10,4288,נתניה,7400,135.2,29,0,622,390,1,389,14,8,0,0,0,0,0,30,0,0,0,0,0,0,0,4,50,140,4,0,0,0,88,0,0,0,0,0,0,0,0,51
10,4323,נתניה,7400,165,144,0,704,227,2,225,5,5,1,0,1,0,1,16,0,0,0,0,0,0,0,8,20,99,1,0,0,0,49,0,0,0,0,0,0,0,0,19
10,4330,נתניה,7400,168.3,18,0,601,418,3,415,11,27,0,0,0,0,0,40,0,0,0,0,0,0,0,15,18,118,0,0,0,0,50,0,0,0,0,1,0,1,2,132
10,4331,נתניה,7400,168.4,18,0,601,390,3,387,4,19,0,0,0,0,0,14,0,0,0,1,0,0,0,14,19,127,1,0,0,0,45,0,0,0,0,0,0,0,0,143
10,4345,נתניה,7400,185,43,0,556,411,2,409,8,3,0,0,0,0,0,26,0,0,0,0,0,0,0,8,9,227,4,2,0,0,32,0,0,0,0,0,0,0,0,90
10,4373,נתניה,7400,204,28,0,671,497,2,495,21,8,0,0,0,0,0,53,0,1,0,0,0,0,0,16,45,165,3,0,0,0,113,0,0,0,0,0,0,0,0,70
10,4380,נתניה,7400,212,100,0,721,472,0,472,26,3,0,0,0,0,1,18,0,0,0,0,0,0,0,1,49,136,30,0,0,0,201,0,0,0,0,0,0,0,2,5
2,719,עופרה,3617,2,6,0,777,593,0,593,0,4,0,0,0,0,0,400,0,0,0,0,0,0,0,58,3,105,0,0,0,0,13,0,0,0,0,0,0,0,1,9
6,2251,עכו,7600,3,3,0,682,465,2,463,36,5,0,0,0,0,0,36,0,0,0,0,0,0,0,8,37,243,2,0,0,0,48,0,0,0,0,0,0,0,0,48
6,2258,עכו,7600,11.1,2,0,668,454,5,449,6,0,1,1,0,0,0,16,0,0,0,0,0,0,0,10,37,287,0,0,0,0,41,0,0,0,0,1,0,0,1,48
6,2265,עכו,7600,16,38,0,668,455,3,452,16,0,38,0,0,0,0,21,0,0,0,0,0,0,0,11,31,231,3,0,0,0,70,0,0,0,0,0,0,0,0,31
6,2267,עכו,7600,18,109,0,721,534,1,533,15,3,0,0,0,0,0,28,0,0,0,0,0,0,0,12,38,324,2,0,0,0,62,0,0,0,0,0,0,0,1,48
6,2272,עכו,7600,22.2,20,0,581,325,7,318,6,0,65,0,0,0,0,2,1,0,0,0,0,0,0,2,104,88,2,0,0,0,31,0,0,1,0,3,0,1,0,12
6,2298,עכו,7600,49,38,0,633,514,1,513,10,10,8,0,0,0,0,101,0,0,0,0,0,0,0,27,16,198,2,0,0,0,41,0,0,0,0,0,0,0,0,100
6,2314,עכו,7600,72,12,0,569,380,0,380,9,10,16,0,0,0,0,29,0,0,0,0,0,0,0,7,18,168,2,1,0,0,44,0,0,1,0,0,0,0,0,75
5,1497,עפולה,7700,4,28,0,605,358,0,358,4,3,0,0,0,0,0,7,1,2,0,0,0,0,0,1,144,113,2,0,0,0,73,0,0,0,0,1,0,0,0,7
5,1513,עפולה,7700,22,23,0,652,449,0,449,10,4,0,0,0,0,0,32,0,0,0,0,0,0,0,17,23,263,1,0,0,0,55,0,0,0,0,0,0,0,0,44
5,1531,עפולה,7700,40,22,0,672,380,2,378,8,9,1,0,0,0,0,8,1,1,0,0,0,0,0,7,49,138,0,0,2,0,91,0,3,0,1,0,0,0,3,56
5,1546,עפולה,7700,53.4,18,0,608,418,4,414,18,7,0,0,0,0,0,27,0,0,0,0,0,0,0,21,20,182,2,0,0,0,99,0,0,0,0,0,0,0,0,38
6,2627,עצמון שגב,917,2,1,0,458,352,1,351,43,0,3,0,0,0,0,7,0,0,0,0,0,0,0,1,13,19,59,0,0,0,204,2,0,0,0,0,0,0,0,0
3,1152,צפת,8000,7,32,0,531,339,1,338,6,9,2,0,0,0,0,20,0,1,0,0,0,0,0,21,101,135,4,0,0,0,25,0,0,0,1,0,0,0,0,13
3,1156,צפת,8000,10.2,14,0,578,384,0,384,11,6,0,0,0,0,0,29,0,0,0,0,0,0,0,16,36,213,0,0,0,0,38,0,0,0,0,0,0,0,1,34
3,1175,צפת,8000,29,19,0,627,378,3,375,3,101,0,0,0,0,0,8,0,1,0,0,0,0,0,19,16,91,0,0,0,0,13,0,0,0,0,0,0,0,1,122
3,1293,קדמת צבי,4025,1,3,0,380,267,0,267,23,0,0,0,0,5,0,15,0,3,0,0,0,0,0,1,12,39,12,0,0,0,153,0,0,1,0,1,0,0,1,1
8,3474,קרית אתא,6800,4,8,0,533,296,3,293,7,2,0,1,0,0,0,3,1,0,0,0,0,0,0,3,53,161,0,0,0,0,35,0,0,0,0,0,0,0,0,27
8,3479,קרית אתא,6800,9,4,0,646,360,2,358,14,4,0,0,1,0,1,5,0,1,1,1,0,0,0,7,60,186,2,0,0,0,45,0,0,0,0,0,0,0,0,30
